Old Rugged Cross	16
On The Street Where You Live - Lerner & Loewe	16
Our Day Will Come	16
Pennies From Heaven	16
Quando Chegares	16
Regra Três	16
Skyline Pigeon	16
Stan	16
The End Of A Love Affair	16
The Look In Your Eye	16
The Man That Got Away - Arlen & Gershwin	16
The Naughty Lady Of Shady Lane	16
The Theme - Miles Davis	16
They All Laughed - George Gershwin	16
All That Meat And No Potatoes	17
And On The Third Day	17
As Long As I Live	17
At 17	17
Ate Quem Sabe	17
Backstage Sally	17
Bill - Jerome Kern & P.G. Wodehouse	17
Billy	17
Billy Boy	17
Billy In The Lowground	17
Bird Gets The Worm - Charlie Parker	17
Bop Me Hard	17
Bourbon Street Parade	17
Chroma	17
Copenhagen	17
Dingdong The Witch Is Dead	17
During The Rain	17
Empathy	17
Enjoy Yourself - Carl Sigman & Herb Magidson	17
Eyes Of The Fleet	17
Freddie Freeloader - Miles Davis	17
Frim Fram Sauce	17
Fullgas	17
Good Luck Charm	17
Haunted Ballroom	17
House Of Jade	17
Human Race - Tom Cochrane & Red Rider	17
I'm Beginning To See The Light	17
It's June In January	17
Joey, Joey - Frank Loesser	17
Nuages - Django Reinhardt	17
On A Slow Boat To China - F. Loesser	17
Samba Em Preludio - Baden Powell	17
Samba Preludio	17
Sampa	17
Serenade In Blue	17
Slow Boat To China	17
Tam Lin	17
The Surrey With The Fringe On Top	17
There's No Business Like Show Business	17
Thornbirds - Henry Mancini	17
Too Young - Sylvia Dee & Sidney Lippman	17
Too Young To Go Steady - Harold Adamson & Jimmy McHugh	17
Which Way You Goin', Billy	17
With These Hands	17
Wry On The Rocks	17
You Can't Get A Man With A Gun	17
Best Friends	18
Betty And Dupree	18
Brasilia - Herb Alpert & Tijuana Brass	18
C'est Magnifique	18
City Lights	18
Comes Love - Billy Holiday	18
Could It Be You - Cole Porter	18
Deep Water	18
Donna Lee - Charlie Parker	18
Doodlin' - Horace Silver	18
E Vamos A Luta	18
East Of The Sun	18
Everywhere You Go	18
Falling In Love	18
Falling In Love With Love	18
Funky - Kenny Burrell	18
Futuros Amantes	18
Good Time Swing	18
Greensleeves [arr. V. Guaraldi] [RT]	18
Harbour Lights	18
I Couldn't Sleep A Wink Last Night - Jimmy Mchugh	18
I Heard You Cried Last Night	18
I'll Never Find Another You	18
If I Could Be With You	18
Ilusão À Toa	18
Josephine - Gus Kahn, Wayne King & Burke Bivens	18
Last Night	18
Last Night On The Back Porch - Lew Brown & C.Schraubstader	18
Last Night When We Were Young	18
Love Me Or Leave Me [Bob Brookmeyer Solo]	18
My Silent Love	18
O Que Eu Gosto De Você	18
Opus 1	18
Paul's Pal (Paul Chamber) - Sonny Rollins	18
Peel Me A Grape - Dave Frishberg	18
Pink Panther Theme - Henry Mancini	18
Shout 'em Aunt Tilly	18
Some Saturday	18
Song Of The Jet	18
Strike Up The Band	18
Stripper	18
That Lucky Old Sun	18
The Best Thing for You - Irving Berlin	18
The Red Blouse	18
Their Price To Pay	18
Up On The House Top	18
You Must Have Been A Beautiful Baby	18
Altered Encounters	19
An Oscar For Treadwell	19
Angel Eyes	19
Anytime	19
Ba-Lue Bolivar	19
Breeze	19
Casbah - Tadd Dameron	19
Chameleon - Herbie Hancock	19
Ciao Ciao - Stanley Turrentine	19
Dance Ballerina Dance	19
Daniel	19
Fall	19
Flyin' Home - Hampton	19
Gay Tamale	19
Gladan	19
Hello Walls	19
I Concentrate On You	19
I Got Lost In His Arms	19
In My Solitude	19
In The Lurch - Dave Brubeck	19
James	19
Japanese Sandman	19
Like Someone In Love	19
Little Child	19
Make Someone Happy - Jule Styne	19
March Breeze	19
Ornithology - Charlie Parker	19
Sad Breeze	19
Samba Amore	19
Samba One	19
Saturday Night Function - Ellington & Bigard	19
Second Time Around - Jimmy Van Heusen	19
Smada - Ellington & Strayhorn	19
Solitude - Duke Ellington	19
St. James Infirmary	19
Summer Breeze	19
The Breeze And I	19
The Nearness Of You	19
Till Then	19
Tin Tin Deo - Walter 'gil' Fuller & Chano Pozo	19
Trem Das Cores	19
Tricotism - Oscar Pettiford	19
Unelmia	19
What Kind Of Fool Am I	19
When October Goes - Johnny Mercer & Barry Manilow	19
When You And I Were Young Maggie	19
Your Love Is Mine	19
A Call For All Demons - Sun Ra	20
Back In Your Own Backyard	20
Battle Hymn Of The Republic	20
Between The Devil And The Deep Blue Sea	20
Blue Orchids - Hoagy Carmichael	20
Dawning	20
Euro K	20
Girl Talk - Neal Hefti	20
Grass	20
Grazin' In The Grass - Hugh Masekela	20
Hello Dolly	20
Hello, Dolly!	20
Here I'll Stay	20
How Little We Know - Springer & Leigh	20
It's A Blue World - Bob Wright & Chet Forrest	20
Jacob's Ladder - Cedar Walton	20
Just In Time	20
Little Linda	20
Mame - Jerry Herman	20
Manoir De Mes Rêves - Django Reinhardt	20
Mexicali Rose	20
My Little Grass Shack	20
Now's The Time - Charlie Parker	20
Our Delight	20
Prelude	20
Prelude To A Kiss - Duke Ellington	20
Red Top	20
Right Or Wrong	20
Roll Me Over	20
Serenade To A Cuckoo - Rahsaan Roland Kirk	20
Someone To Watch Over Me	20
The Last Farewell	20
The Magic Touch	20
The Thrill Is Gone - Ray Henderson & Lew Brown	20
The World Is Waiting For The Sunrise	20
This I Dig Of You - Hank Mobley	20
This Love Of Mine	20
Time And The River	20
Tryin' To Fly	20
Unity Village	20
Venus	20
Whispering	20
Whispering Grass	20
Who	20
Winnipeg	20
You've Got The Magic Touch	20
Zingaro - Antonio Carlos Jobim	20
A Gordon For Me	21
A White Sport Coat	21
African Journey	21
All For Me Grog	21
But Beautiful - Jimmy Van Heusen	21
Bye Bye Blackbird	21
Candy	21
Candyman	21
Cindy	21
Conception	21
Deluge	21
Drink Muddy Water	21
Echoes	21
El Gaucho	21
Epistrophy	21
Gentle Rain	21
Gibson Boy - Tal Farlow	21
Guardian Angels	21
Handy Man	21
Happy Go-Lucky Local	21
I Can't Begin To Tell You	21
I Know What You Want	21
I Remember You	21
I Should Care	21
I Surrender, Dear	21
I'll Remember You	21
It Might As Well Be Spring	21
Japanese Love	21
Let Your Glory Fall	21
Little Green Apples	21
Lush Life - Billy Strayhorn	21
Lyresto - John Coltrane & Kenny Burrell	21
Mandy	21
Me Perdoe Maria	21
Memories Of Tomorrow - Keith Jarrett	21
Mr. P.C. - John Coltrane	21
My Darling, My Darling - Frank Loesser	21
Pipeline	21
Poinciana	21
Someday Sweetheart	21
Someday, Sweetheart	21
Somewhere Along The Way	21
That's A Plenty	21
The Green Door	21
The Happy Song	21
Until I Met You [Corner Pocket]	21
What Are You Doing New Year's Eve - Frank Loesser	21
All Of You	22
Almost Like Being In Love - F. Loewe & A.J.Lerner	22
Backlash	22
Blame It On My Youth	22
Broadway	22
Broadway [Lester 'prez' Bowie Solo]	22
Calcutta	22
Cool Water	22
Didn't He Ramble	22
Douce Ambiance - Django Reinhardt	22
Fio Maravilha	22
Flickin' My Pick	22
Flintstones	22
Forky Deer	22
Free And Easy	22
Give My Regards To Broadway	22
Heartaches	22
Hunter's Purse	22
I Wanna Be Like You	22
Jamaica Jam	22
Lazy River	22
Let's Fall In Love	22
Little Rock Getaway	22
Lullaby Of Broadway	22
Modes	22
Moten Swing	22
Nice 'n Easy	22
Obsesion - Pedro Flores	22
On Broadway - George Benson	22
Opus De Funk - Horace Silver	22
Quero Ir A Cuba	22
Rhythm-A-Ning	22
Sarotoga Swing	22
Someof	22
Stompin'	22
Stompin' Urge	22
Street Trouble	22
Take It Slow, Joe - Arlen	22
That's Earl, Brother - Dizzy Gillespie & Ray Brown	22
The Flintstones	22
The Masquerade Is Over	22
The Winning Ticket	22
Trumpet	22
Up A Lazy River	22
Walk Right Back	22
Whisper Not - Benny Golson	22
Who What Why	22
A Flower Is A Lovesome Thing - Billy Strayhorn	23
Afro Black - Randy Weston	23
All Alone	23
Armageddon	23
At The Jazz Band Ball	23
Balladi	23
Black Bottom	23
Brussels In The Rain - Paquito D'rivera	23
But Not For Me	23
But Not For Me [John Coltrane Version]	23
Close Your Eyes - Johnny Mercer	23
Feel Like Makin' Love	23
Feel Like Making Love	23
Flight Of The Foo Birds - Neal Hefti	23
Flor De Liz	23
Foolin' Around	23
Glory Of Love	23
Gnid - John Coltrane	23
Gypsy	23
Gypsy In My Soul - Moe Jaffe & Clay Boland	23
Half As Much	23
Has Anyone Seen My Sweet Gypsy Rose	23
I Ain't Gonna Give Nobody None Of This Jelly Roll	23
I've Got You Under My Skin - Cole Porter	23
If I Should Lose You	23
Isn't This A Lovely Day	23
It Had To Be You	23
La Cucaracha	23
Mam'selle	23
My Baby Just Cares For Me	23
My Sweet - Django Reinhardt	23
Rat Own Bolero	23
Rocker - Gerry Mulligan	23
Saudade Fêz Um Samba	23
Save It Pretty Mama	23
Segredo - Paulo Silva	23
Silky	23
Stars Fell On Alabama	23
Sunny Road	23
Taps Miller - Buck Clayton	23
The Glory Of Love	23
The Gypsy	23
The Tender Trap	23
Underneath The Arches	23
Watch What Happens	23
We're In The Money	23
Your Eyes Are The Eyes	23
Acapulco - Herb Alpert & Tijuana Brass	24
Acid Change	24
Açaí	24
Begin The Beguine	24
Blue Turning Grey Over You	24
C'est Si Bon	24
C.T.A.	24
Cakewalkin' Babies From Home	24
Come In From The Rain	24
Countdown - John Coltrane	24
Dave's Style	24
Dig	24
Frisky - Johnny Hodges	24
Georgia Cabin	24
Glow Worm - Paul Linck & Johnny Mercer	24
Home Boys Home	24
I Left My Heart In San Francisco	24
It Happened In Monterey	24
It Was Almost Like A Song	24
Let's Face The Music And Dance - Irving Berlin	24
Lulu's Back In Town	24
May-Rey - Horace Silver	24
Me And My Shadow	24
Night In Tunisia - Dizzy Gillespie	24
No Fumes Mas	24
On A Clear Day	24
Ottawa Exhibition '64	24
Process Of Illumination - Andy Laverne	24
Ripple	24
Scrapple From The Apple - Charlie Parker	24
Secretly	24
Secrets	24
September Moon	24
That's All	24
The Glow Worm	24
The Oak Tree	24
W H O	24
Walkin'	24
Walkin' After Midnight	24
Walkin' My Baby Back Home	24
Walkin' The Dog	24
While We're Young	24
You Belong To My Heart	24
You Brought A New Kind Of Love To Me	24
You Came A Long Way From St. Louis	24
You Took Advantage Of Me	24
You've Changed	24
All Day Long	25
Along The Santa Fe Trail	25
Anos Dourados [Looks Like December] - Antonio Carlos Jobim	25
Are You Sincere	25
Baby Face	25
Be My Life's Companion	25
Brother, Can You Spare A Dime - Jay Gorney	25
Clarinet Marmalade	25
Decision - Sonny Rollins	25
Django	25
Django's Castle - Django Reinhardt	25
Djangology	25
Faded Love	25
Flowers In The Snow	25
Gee Baby, Ain't I Good To You	25
Give A Little Whistle	25
Hard Times	25
Hip Tip - Mal Waldron	25
Inner Urge	25
Johnson Rag	25
Just 1 More Chance - Johnston & Coslow	25
Keep On Keeping On	25
Laura	25
Malpractice - Johnny Pumphandle	25
Marina	25
Mary Cassidy	25
Muito Romantico	25
O Amanha	25
Ol' Devil Called Love	25
Old Torn Petticoat	25
Panama	25
Roly Poly	25
Safari - Horace Silver	25
Samarina [Pretty World] - Antonio Adolfo & Tiberio Gaspar	25
Sermonette - Julian Adderly	25
Ship Without A Sail	25
Stealin' Apples	25
Swingin' Until The Girls Come Home	25
Swingin' With Diane - Art Pepper	25
Swinging With Django - Django Reinhardt	25
Take A Chance (On Romance)	25
That's Right Too	25
The Summer Knows	25
Tintim Por Tintim	25
Visit to Panama	25
Yesterday I Heard The Rain	25
Água De Beber - Antonio Carlos Jobim	25
A Walk In The Country	26
After You've Gone	26
After You've Gone [Benny Goodman Solo]	26
Anchors Aweigh	26
Aquarela	26
Armando's Rhumba	26
Baby, It's Cold Outside	26
Cajuina	26
Day In, Day Out	26
Eleanor Kane	26
Fake Id - Albert Collins	26
Fancy Free	26
Flip Flop Fly	26
Green Eyes	26
Hang On Little Tomato	26
I Do Like To Be Beside The Seaside	26
I Get A Kick Out Of You - Cole Porter	26
I See The Moon	26
I'll Be A Friend With Pleasure	26
I'll Never Be The Same	26
It's Only A Paper Moon	26
Line For Lyons - Chet Baker & Gerry Mulligan	26
Little Maggie	26
Loveless Love - W.C. Handy	26
Luck Be A Lady - Frank Loesser	26
Mandela - Abdullah Ibrahim [Dollar Brand]	26
Margie	26
Marie	26
More Than You Know	26
My Little Margie	26
Nancy With The Laughing Face	26
O Bem E O Mal	26
Open Country - Bob Brookmeyer	26
Perhaps - Charlie Parker	26
Pine Cones & Holly Berries	26
Pots And Pans	26
Qui Zas [Perhaps]	26
Relaxation	26
Revelation	26
Si Dios Me Quita La Vida	26
Spanish Flea	26
The Cuckoo	26
The Joint Is Jumpin' - Thomas 'fats' Waller	26
The Party's Over	26
The Song Is You	26
Think Of 1	26
Young And Fine - Joe Zawinul	26
A Final Drink - Marier & Champagne	27
Acércate Más	27
All The Way - Jimmy Van Heusen	27
Baiãozinho	27
Bikini	27
Black And Tan Fantasy (Working On)	27
Black Narcissus	27
Button Up Your Overcoat	27
Chilly Winds	27
Come, Breath Of Life - Continentals	27
Count Every Star	27
Creole Belles	27
Daddy - Bobby Troup	27
Daddy Sang Bass	27
Die Moritat von Mackie Messer [Mack the Knife] - Kurt Weill	27
Dindi - Antonio Carlos Jobim	27
Ding Dong Daddy - Dumas	27
Drifting Down The River	27
Harlem Nocturne	27
I'll Remember Tomorrow	27
I'll String Along With You	27
Ill Wind	27
Imagination	27
In A Little Spanish Town	27
Jersey Bounce	27
Let There Be Love	27
Lida Rose	27
Look For The Silver Lining - Kern	27
Make The World Go Away	27
Musical Priest	27
My Heart Belongs To Daddy - Cole Porter	27
Played Twice	27
Pure Imagination	27
Rio	27
She's Funny That Way	27
Skyliner	27
Strwlz	27
Swing Guitar - Django Reinhardt & Stephane Grappelly	27
The Jersey Bounce	27
The Outlaw - Horace Silver	27
Too Close For Comfort	27
We're Going On A Tour	27
What Comes Around	27
What Now My Love	27
Where Or When	27
Yes Sir, That's My Baby	27
You're Too Much	27
All About A Cafe In Paris	28
Another Hairdo - Charlie Parker	28
As We Are Gathered	28
Ask Me Now - Monk	28
Avalon - Al Jolson, B.G. Desylva & V. Rose	28
Bei Mir Bist Du Schön	28
Bonita	28
Breakin' The Ice	28
Brilliant Corners	28
Can't Buy A Break	28
Carioca - Vincent Youmans & Gus Kahn	28
Cast Your Fate To The Wind	28
Changes	28
Checkin' Up On My Baby - Sonny Boy Williamson	28
Detour Ahead	28
Disco Nights	28
Doing The New Lowdown	28
Down By The Riverside	28
Ela é Carioca	28
Exactly Like You	28
Fierce Piece	28
Fools Fall In Love	28
Georgia On My Mind	28
Have You Met Miss Jones	28
Huckle Buck	28
I Remember Lauren	28
Is It True What They Say About Dixie	28
Jairoam	28
Kaper - Gerry Mulligan	28
Let Me Entertain You - Jule Styne	28
Love Dance - Ivan Lins	28
Migration	28
Moscow Nights	28
Naima - John Coltrane	28
New York, New York	28
Once I Had A Secret Love	28
Quasimodo	28
Red Roses For A Blue Lady	28
Samba Do Avião	28
Samba Do Carioca	28
Secret Love	28
Somewhere In Time	28
Swedish Rhapsody - Percy Faith	28
Sweeney's Buttermilk	28
Sweethearts On Parade	28
There'll Be Some Changes Made	28
You Better Go Now	28
A Meia-Luz	29
Across The Alley From The Alamo	29
Bag's Groove	29
Bebop	29
Bebop And Roses - Alan Broadbent	29
Bebop Lives (Boplicity) - Miles Davis	29
Beyond The Blue Horizon	29
Brown Chest	29
Charlie Brown	29
Chelsea Bridge - Billy Strayhorn	29
Com Que Roupa	29
Copacabana - Barry Manilow	29
Coplas	29
Dadada	29
Down Under - Freddie Hubbard	29
Easy Living	29
Easy Loving	29
Eronel	29
Europe - Carlos Santana	29
Even If My Heart Would Break - Gurvitz & Golde	29
Golden Lady	29
Green Years	29
High Society	29
Hooray For Hollywood - Whiting & Mercer	29
Hunker Down	29
I've Never Been In Love Before - Frank Loesser	29
Jeepers Creepers - Harry Warren & Johnny Mercer	29
My Confession	29
Nem Eu	29
Pig Foot Pete	29
Prisoner Of Love	29
Santa Catalina [26 Miles]	29
Satin Doll - Duke Ellington	29
So Many Stars	29
Sometimes I'm Happy	29
Soon - George & Ira Gershwin	29
Splanky	29
Stanley's Bebop Song	29
Steppin' Out With My Baby	29
Sultry Serenade	29
Surreal Dance	29
Teviot Bridge	29
The Brown Chest	29
The Psychic	29
Too Late Now	29
Under A Blanket Of Blue	29
Yardbird Suite - Charlie Parker	29
After The Bath	30
Almost There	30
Anoiteceu	30
Autumn In New York	30
Batidinha	30
Buzzy	30
Classical Gas	30
Como É Grande O Meu Amor Por Você	30
Dat Dere - Nat Adderley	30
Days And Nights Waiting - Keith Jarrett	30
Dupla Traição	30
E Nada Mais	30
Fee Fi Fo Fum - Wayne Shorter	30
Fidgety Feet	30
Fidgety Feet (part 1)	30
Fidgety Feet (part 2)	30
Fidgety Feet (part 3)	30
Fiesta	30
Fireman	30
Foolin' Myself	30
I See Your Face Before Me	30
I'm A Loser	30
I'm In The Market For You	30
La Fiesta - Chick Corea	30
Love You Madly - Duke Ellington	30
Mañana	30
Midnight In Moscow - Kenny Ball & His Jazzmen	30
Minor Swing - Django Reinhardt	30
Mr. Sandman	30
Nada Mais [Lately]	30
Near You	30
Never Never Land - Jule Styne	30
Pais Tropical	30
Pine Top's Boogie - Pine Top Smith	30
Small Day Tomorrow	30
Speedo	30
Swinging On A Star	30
The Best Of My Love	30
The Keys In The Mailbox	30
Travelling Man	30
Up Jumped Spring	30
Washington Twist - Irving Berlin	30
What A Difference A Day Makes	30
Willow	30
Willow Weep For Me	30
With A Song In My Heart - Rodgers & Hart	30
You Do Something To Me - Cole Porter	30
A La Française - Claude Bolling	31
A Walk In The Black Forest	31
All The Power You Need	31
Am Sunrise	31
As Rosas Nào Falam	31
Blue Star - Victor Young	31
Boat Drinks	31
Bongo Bop - Charlie Parker	31
Canto De Ossanha	31
Capers	31
Cry Me A River	31
Daphné - Django Reinhardt	31
Down In Honky Tonk Town	31
Drink Bop	31
Ev'rything I Love - Cole Porter	31
Home Ruler	31
Honky Tonk - Bill Doggett	31
Honky Tonk Train - Meade 'lux' Lewis	31
I Hear A Rhapsody	31
I'm Sitting On Top Of The World	31
I've Got The World On A String	31
It's A Sin To Tell A Lie	31
It's Unlikely	31
King Creole	31
Latin	31
Mad About The Boy	31
Mansion On The Hill	31
Miles Ahead	31
Moda De Sangue	31
My Ship	31
My Way [Comme D'habitude]	31
Night Rider	31
Old Copper Plate	31
Ole Buttermilk Sky	31
Out Of Nowhere	31
Out Of Nowhere [Solo Scott Hamilton]	31
Recorda-Me [bossa] - Joe Henderson	31
Sleepy Time Gal	31
Summer Place	31
Swing 39	31
The Way You Look Tonight	31
Time After Time	31
Ugly Chile	31
Weekend In Canada	31
Will You Still Be Mine	31
World On A String	31
Yancey Goes Honky Tonk - Meade Lux Lewis	31
After The Loving	32
All About Ronnie	32
All In The Game	32
Aquele Abraco	32
Au Privave - Charlie Parker	32
Beale Street Mama	32
Beatrice - Sam Rivers	32
Chantez Les Bas [Sing 'em Low] - W.C.Handy	32
Cheek To Cheek - Irving Berlin	32
Dear Old Stockholm	32
Dialog	32
Do You Know What It Means To Miss New Orleans	32
Dolores - Frank Loesser & Louis Alter	32
Float Me Down The River (Down To New Orleans)	32
Golden Keyboard	32
Goodnight	32
Goodnight Sweetheart	32
Gray Thursday - Frank Foster	32
Have You Heard	32
I Wish I Could Shimmy Like My Sister Kate	32
I'll Walk Alone - Jule Styne & Sammy Cahn	32
I've Got My Love To Keep Me Warm	32
It's All In The Game	32
Just Like The Ivy	32
Lemon Tree	32
Let'sg~3	32
Little Lu - Sonny Rollins	32
Little Wookie	32
Maria Dolores	32
Meu Bem Querer	32
Mind Your Own Business	32
My Love, Forgive Me	32
My Man	32
New Orleans - Hoagy Carmichael	32
No, Not Much - Stillman & Allen	32
Shave & Haircut	32
Squeaky Bump	32
That's Entertainment	32
The Echo	32
The Festival	32
The Lonesome Road	32
The Touch Of Your Lips	32
Trem Azul	32
Walk Right In	32
Way Down Yonder In New Orleans	32
When Sunny Gets Blue	32
When You're Smiling	32
Alfie	33
Amazonas	33
Bowling Green	33
Brandy	33
Canção Do Amanhecer	33
Change Partners (And Dance) - Irving Berlin	33
Cumberland Road	33
Deep Purple - De Rose & Parish	33
Don	33
Done	33
Dong	33
Down - Miles Davis	33
Drop Me Off In Harlem	33
Drops Of Brandy	33
Explode Coração	33
Faith Can Move Mountains	33
February Samba	33
Firm Foundation	33
Hassles [Just Friends]	33
Heigh-Ho, Heigh-Ho	33
I Believe In Miracles	33
I Only Want A Buddy	33
If This Isn't Love	33
It Takes 2 To Tango	33
It Takes Two To Tango	33
Ja Da	33
Just Friends	33
Maple Leaf Rag	33
Nellie Dean	33
Reunion	33
Scotch And Soda	33
Sea Journey	33
Sensation Rag	33
Solid	33
Surf City	33
Taboo	33
The Bilbao Song	33
The Boogie Woogie March	33
The Continental	33
The Lost Chord	33
The Luck Penny	33
There Was A Time	33
Tonnie's Tune	33
Trocando Em Miúdos	33
Tudo Se Transformou	33
Watermelon Man - Herbie Hancock	33
Your Mind Is On Vacation - Mose Allison	33
Air Conditioning	34
Always And Forever - Pat Metheny	34
Are You Real	34
Be A Clown	34
Black Douglas	34
Blue Gene - Mal Waldron	34
Blue Midnight - Bert Kaempfert	34
Born To Be Blue	34
Catch A Falling Star	34
Cavaquinho	34
Christopher Columbus	34
Cuba - Irving Berlin	34
Dadidadi	34
Darktown Strutter's Ball	34
Disparada	34
Drinking And Thinking	34
Everywhere Calypso	34
Falling Star	34
Forest Flower	34
Great Escape March	34
How Sweet It Is To Be Loved By You	34
I Only Have Eyes For You	34
I'd Be Lost Without You - Sunny Skylar	34
I'll Be Around	34
I'm Gonna Sit Right Down And Write Myself A Letter	34
In A Mellow Tone	34
In A Silent Way	34
Invitation	34
Invitaçao [Invitation]	34
Invitaçao [Invitation] [Bitonal]	34
Let's Get Away From It All - Tom Adair & Matt Dennis	34
Magic Moments - Hal David & Burt Bacharach	34
Midnight Blue	34
Mona Lisa	34
Mountain Road	34
November Groom	34
Piel Canela	34
Quiet Now	34
Sophistication	34
Spanish Eyes	34
Sweet & Pungent - Strayhorn	34
The Darktown Strutters' Ball	34
The Peacocks - Jimmy Rowles	34
Thrillis	34
Too Darn Hot - Cole Porter	34
You Made Me Love You	34
You'd Be Surprised	34
A String Of Pearls	35
Ain't She Sweet	35
Along Came Cain	35
Aragon Mill	35
Back Home In Indiana	35
Band Of Gold	35
Bop Illusion	35
Broken Pledge	35
Brosna Slide	35
Call Up Dixie	35
Can't Go On This Way	35
Can't Take My Eyes From You	35
Charleston	35
China Boy	35
Create In Me	35
Da New Rigged Ship	35
Detroit City	35
Everything's Coming Up Roses	35
Gomorron, Gomorron!	35
Grand Central	35
Happiness Is A Thing Called Joe	35
I Dig Your Do - Garry Dial	35
I Wished on the Moon	35
I've Got A Feeling I'm Falling	35
If I Had My Way	35
Indiana	35
Just You And I	35
Ma, He's Making Eyes At Me	35
Millie's Marmalade	35
My Mary	35
Samba Torto	35
Spectacular	35
Telephone Song	35
That's Life	35
That's Love	35
The Charleston	35
The Orphan	35
The Two Of Us	35
The Way We Were	35
Tijuana	35
Tijuana Jail	35
Tijuana Taxi	35
Tune Up	35
Until The Real Thing Comes Along	35
What's New	35
White Cliffs Of Dover	35
Witchcraft	35
All God's Chillun Got Rhythm	36
An Old-Fashioned Circus Parade	36
And Your Bird Can Sing	36
Any Old Iron	36
Beare Island	36
Bird Feathers - Charlie Parker	36
Blue Champagne - Watts & Ryerson	36
Buddie, Beware - Cole Porter	36
Canadian Sunset	36
Circus	36
Daybreak - Pat Metheny	36
Desafinado [Slightly Out Of Tune] - Antonio Carlos Jobim	36
E.S.P. - Wayne Shorter	36
El Bimbo	36
Ellen	36
Espanhola	36
Eu E A Brisa	36
Everything I Have Is Yours	36
Falling Grace	36
Forever And Ever Amen	36
Hackensack	36
How Come You Do Me Like You Do	36
I Guess I'll Have To Change My Plan	36
I Hadn't Anyone Till You	36
I Hear Music	36
Island Birdie - Mccoy Tyner	36
Joy Spring	36
Keep A Knockin'	36
Lightly	36
Lj	36
Marcha Da Quarta-Feira De Cinzas	36
Memories Of You	36
Mira, Mira	36
Oklahoma - Rodgers & Hammerstein	36
Ooh! Looka There, Ain't She Pretty	36
Orange Colored Sky	36
Red Door - Zoot Sims	36
Reflections	36
Spring Charms	36
Stardust	36
Straight, No Chaser - Thelonious Monk	36
Sweet Georgia Bright - Charles Lloyd	36
Sweet Georgia Brown	36
Sweet Georgia Brown (Benny Goodman Solo)	36
The More The Merrier	36
Wheelin'	36
White Hot	36
A Million To 1	37
Ace In The Hole	37
All Right, Ok, You Win	37
Caminhos Cruzados	37
Dimming Of The Day	37
Doxy - Sonny Rollins	37
El Cumbanchero	37
Gone With The Wind	37
Goody Goody	37
Grandpa's Spells	37
Hocus Pocus	37
I Dont Know Enough About You	37
I Got It Bad (And That Ain't Good)	37
I Guess I'll Get The Papers And Go Home	37
I Want A Girl	37
Interlude - Pete Rugolo	37
It's A Lovely Day Today - Irving Berlin	37
It's Tight Like That	37
Lembra De Mim	37
Lousiana, Yeah	37
Memories Are Made Of This	37
Mercy, Mercy, Mercy - Joe Zawinul	37
Mosquitoes	37
Mr. Clean	37
Nevertheless	37
On The Alamo	37
Second Hand Rose	37
Someday Soon	37
Somewhere Over The Rainbow - Harold Arlen	37
Stella	37
Stella By Starlight	37
Stella By Starlight [Solo Stan Getz]	37
Summertime - George Gershwin	37
Tel Aviv - Herbie Mann	37
The Look Of The Sunrays	37
The Wedding - Abdullah Ibrahim [Dollar Brand]	37
The Wedding Samba	37
Tickle Toe - Lester Young	37
Triple Play - John Scofield	37
Wade In The Water	37
When Lights Are Low	37
Why Did I Choose You	37
Winter Wonderland	37
Winterlude	37
With The Wind And The Rain In Your Hair	37
Written On The Wind	37
Último Canto	37
A Hundred Years From Today	38
All Of A Sudden My Heart Sings	38
All Or Nothing At All	38
Bess, You Is My Woman Now - George Gershwin	38
Bird Food	38
Bubuy Bulan	38
Come Fly With Me	38
Comin' Home Babe	38
Cooking In Your Head	38
Divine Habit	38
Earl's Chair	38
Enamorado De Ti	38
Estate	38
Fool Such As I	38
For Dancers Only	38
Good Vibrations - Groove Holmes	38
Hit That Jive Jack - Johnny Alston & Campbell 'skeets' Tolbert	38
Hold Me	38
Hundred Years From Today	38
Hunter's House	38
I Let A Song Go Out Of My Heart	38
I Loves You Porgy - George Gershwin	38
Innocents	38
Interplay	38
It Was A Very Good Year	38
It's Alright With Me	38
Jor Du	38
Just You, Just Me	38
Moonlight On The Ganges	38
Music To Watch Girls By	38
Muskat Ramble (Hot Five Frontline Transcription)	38
My 1 & Only - George & Ira Gershwin	38
My Little Brown Book	38
My Shining Hour - Harold Arlen & Johnny Mercer	38
Nefertiti - Wayne Shorter	38
No Arms Can Ever Hold Me	38
Portrait	38
Portrait Of Jennie	38
Portrait Of My Love	38
Sandu - Clifford Brown	38
Sandu [Solo Clifford Brown]	38
Saudade Da Bahia	38
Sneaky Peak	38
Someone To Light Up My Life	38
Summer Sounds	38
There Is No Greater Love	38
Zootcase - Zoot Sims	38
A Boy's Best Friend Is His Mother	39
A Good Man Is Hard To Find	39
A Very Precious Love	39
Along Came Betty	39
Baa Baa Little Lamb	39
Beebeedeep	39
Bidin' My Time - George Gershwin	39
Can't We Be Friends	39
Chitlins Con Carne - Kenny Burrell	39
Elmer's Tune	39
Festive Minor - Gerry Mulligan	39
Fine And Mellow	39
Friday Night At The Cadillac Club	39
Goin' Out Of My Head	39
Going Out Of My Head	39
Have Another	39
How About Me - Irving Berlin	39
How About You - Jimmy Van Heusen	39
I Love Little Baby Ducks	39
I Should Have Known	39
It's You Or No 1	39
Jazzgossen	39
Jeannine - Duke Pearson	39
Just A Gigolo	39
Just My Love And I	39
